"20151127_115151";"cibo";"pizza";"pizza1";"Polygon:";"2706  1441  2697  1295  2678  1128  2626   765  2582   367  2563   154  2510   147  2458   167  2358   221  2228   291  2147   343  2058   400  1980   441  1882   508  1758   602  1665   686  1595   826  1556   965  1500  1110  1443  1221  1404  1386  1404  1458  1380  1510  1376  1647  1480  1606  1708  1560  1919  1556  2147  1515  2371  1502  2478  1476";"1376   147  2706   147  2706  1647  1376  1647"
"20151127_115229";"cibo";"yogurt";"yogurt1";"Polygon:";"1202   313  1241   263  1300   250  1350   276  1558   350  1593   386  1600   450  1495   706  1467   745  1415   756  1213   671  1136   636  1110   580  1134   491";"1110   250  1600   250  1600   756  1110   756"
"20151127_115229";"cibo";"pane";"pane1";"Polygon:";"2160   528  2191   473  2273   417  2367   367  2443   334  2532   345  2578   386  2676   469  2723   519  2769   589  2778   652  2745   715  2684   784  2632   808  2556   776  2473   734  2389   713  2328   706  2265   693  2230   693  2182   628  2158   560";"2158   334  2778   334  2778   808  2158   808"
"20151127_115229";"cibo";"pasta_zafferano_e_piselli";"pasta_zafferano_e_piselli1";"Polygon:";"1867  1223  1793  1134  1750  1110  1736  1145  1765  1200  1823  1276  1791  1300  1773  1341  1784  1369  1813  1402  1784  1413  1750  1436  1723  1460  1750  1486  1715  1534  1784  1550  1810  1556  1889  1526  1954  1595  2000  1615  2015  1584  2065  1604  2026  1656  1993  1665  1952  1710  1967  1728  2026  1721  2117  1732  2173  1728  2223  1743  2239  1767  2204  1828  2193  1882  2245  1869  2269  1832  2304  1778  2323  1728  2358  1743  2452  1704  2536  1643  2508  1615  2545  1591  2600  1543  2560  1508  2523  1523  2506  1506  2621  1426  2628  1384  2584  1358  2658  1280  2643  1252  2650  1223  2569  1219  2593  1121  2617  1032  2604  1013  2556  1050  2515   982  2500   993  2480  1106  2445  1102  2443  1060  2410  1056  2382  1089  2360  1078  2382   995  2352   993  2310  1058  2254  1071  2232  1110  2202  1089  2206  1043  2156  1036  2106  1067  2086  1019  2095   928  2067   889  2041   917  2026  1010  2030  1093  1995  1115  1965  1113  1943  1110  1915  1178  1923  1202";"1715   889  2658   889  2658  1882  1715  1882"
"20151127_115229";"cibo";"torta_salata_spinaci_e_ricotta";"torta_salata_spinaci_e_ricotta1";"Polygon:";"719   826   886   943  1017  1054  1200  1223  1230  1289  1193  1354  1115  1480  1041  1534   936  1671   891  1632   950  1576   889  1550   834  1591   771  1532   826  1491   808  1434   780  1410   760  1356   723  1339   665  1343   628  1363   584  1400   523  1343   454  1300   389  1234   476  1134   545  1067   608   980   654   904   693   839";"389   826  1230   826  1230  1671   389  1671"
"20151127_115229";"cibo";"patate/pure";"patate/pure1";"Polygon:";"554  1382   469  1426   454  1508   415  1545   417  1584   356  1626   332  1676   454  1741   510  1739   545  1806   536  1852   593  1860   656  1865   673  1836   680  1876   739  1917   795  1900   797  1834   802  1808   873  1795   886  1721   921  1680   878  1636   943  1578   886  1554   839  1600   765  1530   823  1486   802  1443   778  1415   756  1356   708  1343   658  1352   619  1389   584  1410";"332  1343   943  1343   943  1917   332  1917"
"20151127_115424";"cibo";"pasta_mare_e_monti";"pasta_mare_e_monti1";"Polygon:";"821   554   878   595   928   576   976   556  1034   523  1063   567  1102   582  1106   619  1130   591  1108   523  1143   515  1200   600  1195   630  1230   669  1273   717  1319   771  1386   821  1408   850  1336   850  1313   895  1323   956  1315  1032  1300  1069  1300  1117  1254  1121  1310  1178  1304  1241  1267  1250  1245  1226  1213  1286  1126  1245  1093  1260  1152  1300  1121  1332  1065  1300   993  1313   958  1356   917  1391   915  1339   878  1384   828  1363   845  1319   795  1304   734  1345   684  1300   693  1269   745  1269   717  1236   728  1219   676  1160   619  1193   586  1204   550  1104   532  1060   541   976   539   917   491   856   526   830   571   882   595   791   632   750   663   745   702   704   732   652   682   628   721   610   732   571   789   582";"491   515  1408   515  1408  1391   491  1391"
"20151127_115424";"cibo";"patate/pure";"patate/pure1";"Polygon:";"1967  1295  1908  1304  1850  1330  1828  1350  1828  1419  1745  1441  1780  1506  1815  1536  1871  1493  1871  1545  1963  1634  2015  1695  2054  1728  2100  1734  2184  1726  2200  1769  2158  1817  2100  1789  2069  1832  2234  1923  2182  1856  2250  1873  2308  1867  2341  1823  2369  1782  2395  1752  2378  1700  2354  1715  2339  1650  2395  1639  2450  1606  2423  1556  2450  1508  2408  1452  2363  1380  2343  1317  2308  1315  2278  1310  2254  1345  2178  1336  2173  1293  2139  1317  2108  1334  2078  1304  2030  1341";"1745  1293  2450  1293  2450  1923  1745  1923"
"20151127_115424";"cibo";"rosbeef";"rosbeef1";"Polygon:";"1793  1141  1832  1121  1865  1063  1941  1002  2039   936  2080   889  2163   802  2247   739  2258   715  2406   713  2471   773  2541   847  2591   902  2591   939  2671   989  2754  1050  2852  1100  2843  1169  2867  1221  2850  1269  2786  1300  2750  1323  2734  1395  2682  1467  2626  1476  2641  1500  2595  1569  2528  1630  2469  1660  2393  1700  2352  1686  2354  1658  2406  1632  2456  1610  2432  1545  2460  1504  2417  1447  2365  1367  2352  1308  2282  1310  2258  1330  2193  1339  2180  1293  2134  1319  2110  1328  2080  1300  2028  1330  1971  1291  1906  1291  1880  1278  1830  1208";"1793   713  2867   713  2867  1700  1793  1700"
"20151127_115553";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"1976   780  1886   786  1841   828  1813   873  1784   865  1752   926  1708   943  1682   993  1678  1063  1671  1150  1686  1254  1743  1313  1789  1336  1808  1384  1834  1413  1854  1386  1900  1400  1965  1393  1969  1376  2006  1432  2054  1389  2095  1410  2123  1382  2200  1313  2232  1267  2258  1219  2256  1160  2282  1102  2330  1080  2326  1032  2380   995  2350   960  2295   902  2284   863  2289   808  2250   786  2217   800  2160   800  2141   784  2076   765  2065   741  2041   760  1980   752";"1671   741  2380   741  2380  1432  1671  1432"
"20151127_115553";"cibo";"torta_salata_spinaci_e_ricotta";"torta_salata_spinaci_e_ricotta1";"Polygon:";"980  1167  1065  1202  1121  1200  1226  1254  1326  1315  1408  1376  1502  1443  1526  1469  1513  1528  1473  1595  1389  1713  1334  1804  1278  1865  1250  1841  1250  1769  1258  1730  1230  1689  1178  1682  1145  1710  1086  1645  1054  1658  1006  1615   950  1623   915  1615   843  1573   763  1519   800  1467   826  1423   860  1343   917  1267   960  1193";"763  1167  1526  1167  1526  1865   763  1865"
"20151127_115553";"cibo";"patate/pure";"patate/pure1";"Polygon:";"808  1584   750  1591   726  1654   717  1760   776  1776   793  1756   863  1789   858  1856   921  1908   932  1936   956  1908   982  1963   982  1993  1013  2004  1080  2047  1141  2069  1197  2019  1200  1982  1297  1928  1269  1880  1230  1850  1236  1800  1241  1730  1219  1700  1158  1693  1139  1721  1084  1647  1052  1667   997  1619   936  1630   886  1604   891  1639   869  1654   797  1676";"717  1584  1297  1584  1297  2069   717  2069"
"20151127_115553";"cibo";"arancia";"arancia1";"Polygon:";"683   725   683   725   747   751   784   787   836   869   857   945   853   974   832  1022   803  1071   786  1088   726  1129   673  1149   594  1141   519  1103   500  1078   484  1055   463  1019   451   910   475   841   517   782   580   746   646   726";"451   725   857   725   857  1149   451  1149"
"20151127_115951";"cibo";"carote";"carote1";"Polygon:";"500   315   496   385   520   432   553   460   560   437   596   543   634   457   643   467   614   567   650   565   696   485   700   520   650   593   703   614   681   578   700   575   715   553   735   562   757   510   770   525   760   567   796   532   803   556   789   578   846   581   903   614   953   657   931   664   964   679   950   695   976   721  1001   739  1004   759  1043   789  1037   807   953   792   957   817  1015   815  1025   831  1007   851  1035   887   990   900  1007   914   992   946   942  1053  1050  1021  1043  1031   925  1082   909  1112   832  1125   787  1129   760  1129   742  1132   695  1201   675  1192   618  1235   625  1209   650  1175   614  1179   606  1206   584  1192   562  1150   475  1087   440  1045   429  1025   415  1053   403  1046   406  1006   345   978   326   950   312   935   278   926   251   914   203   885   167   850   114   814   151   807   195   850   231   879   290   906   317   892   328   868   292   862   262   856   306   835   285   817   212   851   200   840   254   809   278   800   321   781   375   768   339   703   364   714   364   654   337   629   276   637   276   617   332   606   356   609   257   545   279   534   367   590   387   570   389   542   410   559   481   556   521   562   543   543   554   537   506   442   481   389   485   314";"114   314  1050   314  1050  1235   114  1235"
"20151127_115951";"cibo";"fagiolini";"fagiolini1";"Polygon:";"550  1732   567  1812   539  1793   515  1835   557  1842   534  1912   526  2000   500  2001   540  2037   503  2053   462  2000   425  2010   515  2126   559  2153   531  2176   465  2239   460  2300   550  2218   589  2182   620  2226   529  2237   543  2250   575  2281   675  2282   718  2245   746  2196   760  2150   800  2150   859  2175   860  2203   821  2267   820  2320   850  2293   882  2253   918  2175   975  2160  1004  2139  1051  2115  1050  2134  1029  2150  1051  2185  1087  2179  1104  2162  1100  2115  1150  2082  1206  2078  1270  2051  1254  2025  1137  2050  1168  2012  1225  1971  1207  1934  1275  1856  1226  1843  1189  1904  1175  1934  1137  1960  1092  1950  1085  1918  1140  1837  1204  1768  1231  1739  1210  1729  1165  1760  1126  1810  1081  1862  1046  1914   989  1895   976  1859   959  1843   967  1795  1003  1817  1037  1826  1075  1801  1045  1781   982  1768   931  1793   879  1820   845  1775   815  1800   835  1829   818  1854   757  1864   768  1839   670  1850   656  1829   631  1796   621  1835   629  1865   590  1881   590  1829   600  1779   593  1737";"425  1729  1275  1729  1275  2320   425  2320"
"20151127_115951";"cibo";"patate/pure";"patate/pure1";"Polygon:";"571  1609   603  1570   623  1548   621  1509   620  1468   682  1473   696  1503   723  1464   765  1457   834  1462   895  1496   914  1539   953  1539   978  1548  1042  1590  1067  1620  1123  1662  1154  1700  1181  1726  1150  1770  1120  1812  1085  1846  1043  1904  1004  1889   964  1834   970  1800  1032  1837  1078  1812  1051  1781   987  1757   931  1789   896  1779   876  1801   840  1768   807  1796   829  1826   814  1853   773  1850   771  1825   748  1834   682  1842   637  1806   626  1787   620  1859   596  1864   607  1773   598  1737   551  1715   529  1682   539  1635";"529  1457  1181  1457  1181  1904   529  1904"
"20151127_115951";"cibo";"arrosto";"arrosto1";"Polygon:";"1439   842  1479   806  1539   796  1595   728  1668   643  1723   635  1782   621  1839   632  1881   590  1976   595  2001   614  1971   650  2014   709  2048   717  2082   771  2084   840  2054   856  2042   909  2067   960  2096   998  2131  1059  2101  1100  2118  1142  2135  1178  2110  1225  2118  1282  2132  1328  2075  1345  2018  1367  1942  1392  1906  1359  1853  1315  1831  1296  1771  1293  1703  1243  1640  1223  1585  1196  1510  1175  1507  1150  1539  1150  1535  1121  1487  1057  1478   990  1489   926  1439   893";"1439   590  2135   590  2135  1392  1439  1392"
"20151127_120002";"cibo";"pane";"pane1";"Polygon:";"1250   378  1236   478  1230   582  1232   636  1271   663  1352   715  1441   754  1510   778  1589   767  1619   771  1645   715  1667   630  1710   513  1734   467  1704   406  1656   345  1600   300  1495   252  1413   228  1334   228  1295   254  1263   334";"1230   228  1734   228  1734   778  1230   778"
"20151127_120002";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"560   958   589   980   671  1000   734  1030   745  1089   782  1100   839  1117   856  1143   895  1145   950  1204   989  1241  1023  1295  1065  1310  1067  1352  1095  1402  1102  1508  1100  1567  1065  1602  1023  1663   973  1669   950  1671   919  1700   854  1750   819  1743   754  1750   723  1745   721  1800   680  1778   652  1771   584  1771   600  1734   543  1719   539  1776   504  1741   432  1763   421  1730   454  1676   445  1658   395  1667   358  1654   319  1663   300  1617   273  1613   252  1550   286  1534   323  1491   341  1460   350  1436   286  1406   252  1382   276  1343   328  1323   352  1280   360  1219   376  1156   339  1115   323  1023   310   960   352   886   389   884   458   923   434   952   465   989   515  1078   554  1043   508  1006   539  1000";"252   884  1102   884  1102  1800   252  1800"
"20151127_120002";"cibo";"pesce_(filetto)";"pesce_(filetto)1";"Polygon:";"1800   843  1904   852  1980   865  2089   919  2239   982  2280  1039  2360  1078  2384  1141  2484  1184  2504  1228  2541  1250  2552  1332  2563  1367  2628  1380  2630  1426  2571  1450  2415  1441  2332  1441  2219  1426  2163  1386  2132  1400  2084  1393  2039  1310  2063  1295  2071  1228  2023  1200  2013  1228  1963  1239  1886  1215  1817  1150  1750  1084  1693   980  1739   913  1765   854";"1693   843  2630   843  2630  1450  1693  1450"
"20151127_120002";"cibo";"spinaci";"spinaci1";"Polygon:";"1806  1167  1752  1163  1713  1200  1678  1184  1628  1197  1600  1223  1563  1260  1495  1334  1478  1397  1532  1450  1567  1458  1565  1504  1517  1530  1528  1560  1569  1571  1593  1600  1623  1615  1676  1600  1704  1613  1695  1658  1721  1686  1782  1691  1834  1743  1876  1786  1926  1808  1971  1791  2015  1769  2076  1793  2089  1756  2108  1721  2165  1689  2219  1645  2280  1639  2289  1571  2363  1547  2354  1491  2330  1536  2289  1552  2254  1513  2247  1534  2226  1502  2241  1447  2202  1450  2182  1476  2106  1443  2050  1386  2030  1313  2063  1291  2073  1230  2026  1213  1971  1241  1984  1260  2036  1239  2052  1269  2021  1289  1980  1282  1945  1234  1882  1221";"1478  1163  2363  1163  2363  1808  1478  1808"
"20151127_120128";"cibo";"torta_cioccolato_e_pere";"torta_cioccolato_e_pere1";"Polygon:";"376   600   582   600   717   595   876   580   906   578   950   513  1026   558  1078   573  1034   610  1021   643   854   758   643   913   526  1006   458   984   430   923   428   876   402   800   360   721   358   606";"358   513  1078   513  1078  1006   358  1006"
"20151127_120128";"cibo";"pasta_zafferano_e_piselli";"pasta_zafferano_e_piselli1";"Polygon:";"1406   691  1326   600  1300   623  1354   736  1419   802  1354   810  1382   856  1367   865  1415   936  1330   984  1410  1006  1439  1050  1473  1115  1489  1128  1550  1195  1621  1200  1565  1250  1678  1280  1769  1295  1806  1295  1854  1260  1917  1252  1960  1236  2017  1202  2015  1141  2054  1126  2067  1100  2128  1067  2067  1023  2145  1034  2117   991  2143   867  2150   791  2128   771  2119   708  2021   602  2002   558  1956   534  1923   550  1884   589  1865   606  1856   567  1826   545  1769   508  1750   532  1700   532  1682   500  1663   486  1615   502  1591   530  1571   519  1532   560  1519   591  1478   610  1434   632  1456   695";"1300   486  2150   486  2150  1295  1300  1295"
"20151127_120128";"cibo";"cotoletta";"cotoletta1";"Polygon:";"880  1206   947  1241  1013  1213  1078  1239  1145  1302  1182  1334  1189  1391  1217  1463  1226  1519  1230  1534  1265  1591  1269  1660  1230  1715  1193  1732  1154  1723  1091  1713  1047  1673   993  1656   919  1604   871  1602   826  1630   817  1665   763  1626   739  1602   695  1567   658  1532   643  1513   636  1469   591  1434   563  1434   534  1397   558  1328   597  1306   665  1282   723  1245   754  1265   839  1223";"534  1206  1269  1206  1269  1732   534  1732"
"20151127_120156";"cibo";"pane";"pane1";"Polygon:";"1521  1286  1569  1378  1639  1489  1758  1602  1817  1650  1750  1758  1702  1852  1643  1926  1584  1939  1530  1939  1450  1884  1373  1823  1291  1739  1243  1686  1210  1634  1217  1573  1291  1469  1358  1373  1428  1313";"1210  1286  1817  1286  1817  1939  1210  1939"
"20151127_120156";"cibo";"cotoletta";"cotoletta1";"Polygon:";"1021   732  1086   752  1134   817  1176   867  1226   895  1221   934  1204   958  1213  1073  1232  1123  1234  1215  1206  1250  1121  1304  1065  1300  1023  1284   980  1295   952  1269   895  1323   860  1306   810  1319   752  1286   717  1239   671  1223   676  1191   717  1154   730  1130   700  1084   669  1071   726  1002   730   965   743   902   778   856   856   821   930   819   960   789   969   750";"669   732  1234   732  1234  1323   669  1323"
"20151127_120156";"cibo";"patate/pure";"patate/pure1";"Polygon:";"500   741   589   795   658   813   702   795   693   873   721   919   715  1004   667  1054   643  1069   693  1091   717  1134   700  1195   650  1230   669  1271   708  1323   689  1373   636  1413   560  1413   534  1356   491  1339   419  1310   393  1258   339  1232   313  1202   269  1158   223  1139   186  1130   163  1054   100  1080    45  1010   143   960   202   939   250   967   280   923   319   917   352   939   363   895   367   810   421   754";"45   741   721   741   721  1413    45  1413"
"20151127_120156";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"1867   730  1960   719  1989   671  2113   626  2160   600  2230   647  2295   658  2354   595  2400   632  2393   684  2486   769  2508   723  2534   721  2610   741  2671   747  2721   780  2663   802  2723   845  2706   884  2741   923  2695   941  2700  1000  2756  1023  2736  1097  2650  1067  2589  1106  2545  1063  2515  1139  2458  1176  2489  1241  2428  1232  2436  1297  2450  1336  2419  1363  2415  1319  2378  1363  2356  1393  2350  1360  2265  1410  2230  1408  2243  1363  2217  1326  2176  1354  2117  1341  2086  1323  2043  1289  2032  1345  2002  1371  1963  1365  1913  1334  1865  1297  1839  1234  1810  1219  1745  1234  1769  1176  1739  1130  1710  1128  1695  1163  1660  1071  1613  1063  1597   993  1693  1000  1595   847  1626   834  1695   867  1689   950  1760   932  1765   869  1778   797";"1595   595  2756   595  2756  1410  1595  1410"
"20151127_120208";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"1002   878  1095   880  1147   869  1191   884  1276   952  1356   993  1439  1043  1471  1052  1484  1119  1482  1152  1445  1121  1450  1193  1456  1265  1493  1278  1454  1341  1421  1413  1447  1458  1443  1502  1476  1550  1397  1550  1369  1517  1341  1506  1280  1500  1236  1515  1200  1567  1136  1578  1076  1613   978  1586   973  1556   945  1541   860  1530   839  1495   830  1456   841  1369   776  1328   713  1339   667  1317   560  1278   534  1219   573  1210   643  1206   706  1139   752  1156   730  1104   758  1078   839  1110   800  1030   800   995   850   963   828   908   915   926   952   863";"534   863  1493   863  1493  1613   534  1613"
"20151127_120446";"cibo";"pasta_mare_e_monti";"pasta_mare_e_monti1";"Polygon:";"1247   915  1304   956  1350   936  1382   902  1419   939  1456   926  1482  1002  1571  1047  1556   997  1584   969  1682  1050  1726  1076  1789  1078  1802  1128  1780  1156  1780  1200  1771  1252  1813  1289  1836  1332  1893  1339  1876  1391  1813  1402  1852  1460  1895  1473  1882  1502  1830  1506  1830  1532  1763  1586  1717  1621  1791  1710  1821  1756  1743  1754  1715  1684  1689  1715  1584  1743  1519  1784  1471  1804  1426  1843  1397  1873  1365  1845  1376  1773  1345  1765  1317  1767  1282  1830  1217  1800  1241  1758  1228  1702  1195  1713  1154  1734  1110  1689  1121  1647  1067  1647   995  1636   960  1617   934  1578  1017  1558   960  1506   989  1473   967  1434  1004  1410  1047  1319  1091  1273  1071  1195  1089  1154  1110  1060  1121   989  1156   941  1186   967  1182  1021  1217   989";"934   902  1895   902  1895  1873   934  1873"
"20151127_120643";"cibo";"pane";"pane1";"Polygon:";"2080   432  2176   421  2313   408  2415   404  2528   426  2658   480  2713   523  2713   617  2713   708  2678   806  2636   871  2556   915  2465   915  2319   878  2245   863  2106   819  2034   773  2010   660  2008   576  2030   473";"2008   404  2713   404  2713   915  2008   915"
"20151127_120643";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"1871  1104  1950  1163  2021  1126  2076  1136  2156  1176  2232  1306  2300  1328  2339  1417  2343  1476  2384  1532  2360  1615  2450  1663  2436  1710  2500  1730  2489  1800  2310  1773  2343  1830  2300  1843  2254  1823  2136  1867  2152  1930  2119  1967  2063  1984  2013  1936  2032  1895  1982  1908  1939  1945  1884  1882  1806  1867  1773  1850  1704  1806  1680  1784  1626  1828  1595  1808  1615  1756  1589  1654  1539  1589  1541  1550  1502  1506  1523  1441  1600  1406  1645  1350  1678  1317  1680  1213  1739  1173  1786  1130";"1502  1104  2500  1104  2500  1984  1502  1984"
"20151127_120643";"cibo";"arrosto";"arrosto2";"Polygon:";"691   667   760   636   808   602   850   636   902   617   956   634  1000   684  1054   752  1073   828  1073   884  1134   910  1178   993  1193  1043  1189  1126  1152  1184  1108  1239  1073  1267  1017  1304   926  1306   876  1343   806  1371   736  1350   710  1306   721  1230   700  1184   680  1156   708  1065   634  1050   643  1004   660   915   656   821   684   771   715   726";"634   602  1193   602  1193  1371   634  1371"
"20151127_120643";"cibo";"patate/pure";"patate/pure1";"Polygon:";"513   539   628   573   652   632   697   693   686   743   658   810   650   882   654   945   626  1045   706  1069   671  1167   695  1193   708  1245   700  1321   639  1382   480  1408   465  1378   415  1343   369  1241   332  1171   308  1134   271  1006   319   904   339   836   428   828   439   721   454   639   476   604   526   628   528   584   484   543";"271   539   708   539   708  1408   271  1408"
"20151127_120723";"cibo";"pane";"pane1";"Polygon:";"1900  1026  1991  1002  2076  1002  2173  1021  2267  1076  2306  1154  2341  1263  2382  1395  2378  1467  2360  1550  2254  1636  2178  1656  2058  1650  1963  1628  1913  1569  1867  1473  1839  1371  1810  1208  1836  1128  1856  1041";"1810  1002  2382  1002  2382  1656  1810  1656"
"20151127_120723";"cibo";"pizzoccheri";"pizzoccheri1";"Polygon:";"991   895  1050   930  1045   958  1067  1034  1130  1039  1221  1002  1291  1026  1354  1039  1352  1082  1304  1100  1358  1160  1428  1215  1386  1241  1419  1350  1402  1373  1408  1426  1404  1471  1430  1500  1443  1569  1480  1634  1454  1673  1450  1702  1376  1706  1356  1589  1328  1634  1317  1719  1300  1793  1243  1793  1234  1765  1191  1750  1119  1773  1071  1795  1052  1876   978  1867   952  1828   993  1773   984  1743   950  1769   908  1752   854  1800   800  1819   719  1715   660  1634   623  1571   621  1521   650  1469   650  1426   619  1360   582  1350   615  1321   565  1291   571  1191   586  1182   560  1091   615  1084   652  1052   595  1023   634   939   695   900   800   882   910   869   943   873   969   863";"560   863  1480   863  1480  1876   560  1876"
"20151127_120723";"cibo";"patatine_fritte";"patatine_fritte1";"Polygon:";"1795   295  1886   280  2067   365  2102   345  2084   321  2160   321  2252   376  2269   382  2313   360  2376   371  2439   371  2482   384  2513   386  2547   417  2515   471  2523   504  2541   543  2621   550  2756   465  2771   445  2771   504  2758   541  2691   567  2578   641  2604   671  2693   702  2708   741  2669   778  2621   758  2547   723  2547   756  2628   789  2697   817  2689   854  2647   867  2589   828  2550   823  2530   867  2491   847  2495   871  2460   882  2430   980  2395  1010  2360   997  2384   904  2404   858  2315   836  2280   834  2310   923  2245   936  2232   876  2169   906  2128   865  2054   860  2021   858  2041   815  1926   815  1895   850  1839   815  1852   773  1893   706  1839   689  1836   665  1706   608  1717   547  1769   563  1784   532  1895   556  1906   460  1936   402  1910   373";"1706   280  2771   280  2771  1010  1706  1010"
